NMB0022	AE004969.1	83.886	211	31	1	22	232	2044676	2044469	1.04e-51	198
NMB0022	AE004969.1	83.486	218	27	6	22	232	2016609	2016394	1.35e-50	195
NMB0022	AE004969.1	90.909	66	4	2	275	339	2045350	2045414	2.36e-18	87.9
NMB0022	AE004969.1	89.394	66	5	2	275	339	1886812	1886876	1.10e-16	82.4
NMB0022	AE004969.1	89.394	66	5	2	275	339	2038570	2038634	1.10e-16	82.4
NMB0023	AE004969.1	87.193	367	29	15	1	361	2014988	2014634	9.00e-113	401
NMB0023	AE004969.1	87.679	349	35	6	14	361	2014203	2013862	3.24e-112	399
NMB0023	AE004969.1	85.984	371	40	4	1	359	2046232	2045862	2.52e-108	387
NMB0023	AE004969.1	85.638	376	43	8	16	382	2014599	2014226	9.06e-108	385
NMB0023	AE004969.1	85.561	374	44	5	14	382	2045129	2044761	3.26e-107	383
NMB0023	AE004969.1	84.576	389	51	6	1	382	2042014	2041628	1.52e-105	377
NMB0023	AE004969.1	85.224	379	43	9	33	408	2042793	2042425	1.52e-105	377
NMB0023	AE004969.1	86.197	355	35	10	1	350	2037886	2037541	7.05e-104	372
NMB0023	AE004969.1	87.349	332	33	3	19	350	2041203	2040881	7.05e-104	372
NMB0023	AE004969.1	83.495	412	48	14	14	408	2016671	2016263	3.28e-102	366
NMB0023	AE004969.1	85.515	359	40	7	1	350	2015856	2015501	1.18e-101	364
NMB0023	AE004969.1	85.124	363	38	12	33	382	2045853	2045494	1.98e-99	357
NMB0023	AE004969.1	84.831	356	45	5	1	350	2039208	2038856	3.31e-97	350
NMB0023	AE004969.1	84.553	369	37	14	1	350	1480723	1481090	1.19e-96	348
NMB0023	AE004969.1	83.784	370	49	7	14	382	2044738	2044379	1.99e-94	340
NMB0023	AE004969.1	83.880	366	48	8	1	359	2043510	2043149	7.15e-94	339
NMB0023	AE004969.1	84.358	358	30	15	14	361	2041605	2041264	1.55e-90	327
NMB0023	AE004969.1	83.702	362	42	13	35	382	2017052	2016694	5.57e-90	326
NMB0023	AE004969.1	84.457	341	37	8	33	359	2043140	2042802	7.20e-89	322
NMB0023	AE004969.1	82.535	355	48	11	14	361	2044356	2044009	3.38e-82	300
NMB0023	AE004969.1	91.892	74	6	0	309	382	2038505	2038432	2.84e-23	104
NMB0024	AE004969.1	86.079	431	50	7	22	448	2045810	2045386	1.01e-128	455
NMB0024	AE004969.1	87.918	389	40	4	22	407	2017011	2016627	1.31e-127	451
NMB0024	AE004969.1	87.342	395	44	4	22	415	2014540	2014151	1.70e-126	448
NMB0024	AE004969.1	87.531	401	24	14	22	415	2045067	2044686	2.84e-124	440
NMB0024	AE004969.1	85.570	395	48	5	22	415	2041939	2041553	1.04e-113	405
NMB0024	AE004969.1	84.051	395	40	10	22	415	2044676	2044304	8.17e-100	359
NMB0024	AE004969.1	84.709	327	36	9	22	340	2016609	2016289	1.79e-86	315
NMB0024	AE004969.1	96.809	188	4	2	411	597	2042214	2042028	6.45e-86	313
NMB0024	AE004969.1	86.288	299	26	7	22	317	2043435	2043149	2.32e-85	311
NMB0024	AE004969.1	85.479	303	30	9	22	317	2043097	2042802	3.88e-83	303
NMB0024	AE004969.1	85.099	302	33	7	22	317	2046157	2045862	1.81e-81	298
NMB0024	AE004969.1	96.133	181	5	2	418	597	2016049	2015870	2.34e-80	294
NMB0024	AE004969.1	84.667	300	28	9	22	321	2014141	2013860	5.06e-77	283
NMB0024	AE004969.1	84.880	291	32	6	22	309	2015781	2015500	5.06e-77	283
NMB0024	AE004969.1	84.880	291	33	7	22	311	2039133	2038853	5.06e-77	283
NMB0024	AE004969.1	93.617	188	9	3	411	597	2091328	2091143	2.35e-75	278
NMB0024	AE004969.1	83.498	303	32	9	22	321	2044294	2044007	5.10e-72	267
NMB0024	AE004969.1	84.321	287	27	10	22	308	2014913	2014645	1.83e-71	265
NMB0024	AE004969.1	88.128	219	20	4	22	234	2041543	2041325	1.10e-68	255
NMB0024	AE004969.1	83.737	289	24	13	22	309	2041146	2040880	1.43e-67	252
NMB0024	AE004969.1	81.988	322	33	14	22	340	2042750	2042451	5.13e-67	250
NMB0024	AE004969.1	81.818	297	42	8	22	309	1480798	1481091	1.11e-63	239
NMB0024	AE004969.1	82.534	292	31	10	22	311	2037811	2037538	1.11e-63	239
NMB0024	AE004969.1	95.370	108	5	0	490	597	2016261	2016154	1.14e-43	172
NMB0024	AE004969.1	91.667	108	9	0	490	597	1716422	1716315	5.35e-37	150
NMB0024	AE004969.1	90.741	108	10	0	490	597	2042423	2042316	2.49e-35	145
NMB0024	AE004969.1	89.381	113	8	3	487	597	1459035	1459145	1.16e-33	139
NMB0024	AE004969.1	90.385	104	8	2	266	367	2038506	2038403	1.50e-32	135
NMB0024	AE004969.1	86.555	119	14	2	480	597	1886314	1886197	6.98e-31	130
NMB0024	AE004969.1	87.387	111	12	1	487	597	1729468	1729360	9.02e-30	126
NMB0024	AE004969.1	96.825	63	2	0	535	597	1762895	1762957	1.18e-23	106
NMB0024	AE004969.1	79.130	115	13	9	486	597	1425147	1425253	1.54e-12	69.4
NMB0024	AE004969.1	97.059	34	1	0	486	519	1468867	1468834	3.34e-09	58.4
NMB0024	AE004969.1	97.059	34	1	0	487	520	1890659	1890692	3.34e-09	58.4
NMB0024	AE004969.1	92.308	39	3	0	478	516	1466363	1466401	1.20e-08	56.5
NMB0024	AE004969.1	87.500	48	6	0	274	321	2041309	2041262	1.20e-08	56.5
NMB0025	AE004969.1	83.230	644	70	18	22	647	2046157	2045534	3.08e-159	556
NMB0025	AE004969.1	83.203	637	75	15	22	647	2043435	2042820	1.11e-158	555
NMB0025	AE004969.1	80.887	654	91	23	22	647	2014913	2014266	1.47e-137	484
NMB0025	AE004969.1	83.394	554	59	16	22	558	2043097	2042560	5.30e-137	483
NMB0025	AE004969.1	87.195	328	36	4	323	647	2046204	2045880	1.55e-102	368
NMB0025	AE004969.1	91.667	252	19	2	323	573	2014188	2013938	2.02e-96	348
NMB0025	AE004969.1	85.669	314	32	8	22	323	2014540	2014228	1.58e-87	318
NMB0025	AE004969.1	84.802	329	36	9	323	647	2041986	2041668	1.58e-87	318
NMB0025	AE004969.1	88.846	260	25	4	323	580	2014960	2014703	5.69e-87	316
NMB0025	AE004969.1	85.437	309	34	6	22	323	2045067	2044763	2.65e-85	311
NMB0025	AE004969.1	84.308	325	39	8	329	647	2017052	2016734	3.42e-84	307
NMB0025	AE004969.1	84.906	318	30	11	22	323	2017011	2016696	1.23e-83	305
NMB0025	AE004969.1	88.755	249	28	0	323	571	2041193	2040945	1.23e-83	305
NMB0025	AE004969.1	83.881	335	36	12	323	647	2016656	2016330	4.43e-83	303
NMB0025	AE004969.1	84.146	328	37	11	323	647	2043482	2043167	4.43e-83	303
NMB0025	AE004969.1	83.483	333	45	8	323	647	1480751	1481081	1.59e-82	302
NMB0025	AE004969.1	86.909	275	24	4	22	293	2041146	2040881	2.06e-81	298
NMB0025	AE004969.1	88.077	260	19	9	323	573	2041590	2041334	2.06e-81	298
NMB0025	AE004969.1	87.549	257	32	0	323	579	2044723	2044467	2.06e-81	298
NMB0025	AE004969.1	83.537	328	42	7	323	647	2015828	2015510	7.41e-81	296
NMB0025	AE004969.1	83.939	330	32	9	323	647	2045114	2044801	7.41e-81	296
NMB0025	AE004969.1	84.539	304	39	4	22	323	2042750	2042453	2.67e-80	294
NMB0025	AE004969.1	87.451	255	26	4	323	573	2037858	2037606	1.24e-78	289
NMB0025	AE004969.1	83.923	311	40	6	22	323	2041939	2041630	1.24e-78	289
NMB0025	AE004969.1	87.755	245	30	0	323	567	2039180	2038936	4.46e-78	287
NMB0025	AE004969.1	84.106	302	42	3	22	323	2044676	2044381	4.46e-78	287
NMB0025	AE004969.1	85.069	288	34	7	22	306	2014141	2013860	1.60e-77	285
NMB0025	AE004969.1	85.121	289	32	6	22	306	2041543	2041262	1.60e-77	285
NMB0025	AE004969.1	84.694	294	33	7	22	306	2039133	2038843	5.77e-77	283
NMB0025	AE004969.1	83.438	320	34	14	22	323	2016609	2016291	7.47e-76	279
NMB0025	AE004969.1	85.211	284	27	8	22	293	2015781	2015501	2.69e-75	278
NMB0025	AE004969.1	82.622	328	39	10	323	647	2044341	2044029	3.47e-74	274
NMB0025	AE004969.1	82.759	319	34	14	22	323	2045810	2045496	2.09e-71	265
NMB0025	AE004969.1	83.333	294	34	11	22	306	2044294	2044007	3.50e-69	257
NMB0025	AE004969.1	82.653	294	28	13	22	293	1480798	1481090	1.27e-63	239
NMB0025	AE004969.1	82.131	291	39	10	22	306	2037811	2037528	4.56e-63	237
NMB0025	AE004969.1	87.342	79	10	0	245	323	2038512	2038434	3.75e-19	91.6
NMB0026	AE004969.1	87.342	237	20	5	1	232	2014459	2014228	3.75e-71	263
NMB0026	AE004969.1	86.441	236	17	10	6	232	2016925	2016696	1.36e-65	244
NMB0026	AE004969.1	85.333	225	29	3	12	232	2016515	2016291	3.81e-61	230
NMB0026	AE004969.1	84.681	235	30	3	1	232	2045727	2045496	3.81e-61	230
NMB0026	AE004969.1	84.722	216	27	2	1	216	2039052	2038843	1.38e-55	211
NMB0026	AE004969.1	84.348	230	18	11	6	232	2044977	2044763	4.96e-55	209
NMB0026	AE004969.1	86.070	201	16	7	12	203	1480893	1481090	6.42e-54	206
NMB0026	AE004969.1	84.000	225	25	5	1	217	2043016	2042795	6.42e-54	206
NMB0026	AE004969.1	82.819	227	36	2	6	232	2041853	2041630	2.99e-52	200
NMB0026	AE004969.1	83.556	225	26	5	1	217	2046076	2045855	2.99e-52	200
NMB0026	AE004969.1	84.259	216	19	8	1	216	2014060	2013860	3.86e-51	196
NMB0026	AE004969.1	83.262	233	20	9	1	232	2042667	2042453	3.86e-51	196
NMB0026	AE004969.1	83.562	219	25	8	1	217	2043351	2043142	1.39e-50	195
NMB0026	AE004969.1	84.466	206	20	4	1	203	2015697	2015501	5.00e-50	193
NMB0026	AE004969.1	95.726	117	5	0	232	348	2045456	2045340	6.46e-49	189
NMB0026	AE004969.1	83.962	212	16	8	8	216	2044203	2044007	2.32e-48	187
NMB0026	AE004969.1	83.886	211	16	6	6	216	2041454	2041262	8.36e-48	185
NMB0026	AE004969.1	94.017	117	7	0	232	348	2038676	2038560	1.40e-45	178
NMB0026	AE004969.1	83.744	203	15	7	1	203	2041065	2040881	5.03e-45	176
NMB0026	AE004969.1	82.927	205	20	8	12	216	2037717	2037528	2.34e-43	171
NMB0026	AE004969.1	81.416	226	23	7	8	232	2044588	2044381	3.03e-42	167
NMB0026	AE004969.1	83.168	202	13	8	6	204	2014827	2014644	1.09e-41	165
NMB0026	AE004969.1	93.506	77	5	0	272	348	1886878	1886802	1.11e-26	115
NMB0026	AE004969.1	95.714	70	3	0	269	338	2042023	2042092	4.00e-26	113
NMB0026	AE004969.1	95.714	70	2	1	269	338	2015865	2015933	1.44e-25	111
NMB0026	AE004969.1	95.714	70	2	1	269	338	2043519	2043587	1.44e-25	111
NMB0026	AE004969.1	94.286	70	3	1	269	338	2039217	2039285	6.69e-24	106
NMB0026	AE004969.1	92.647	68	5	0	271	338	1735163	1735230	1.12e-21	99.0
NMB0026	AE004969.1	92.647	68	4	1	272	339	1036577	1036511	4.03e-21	97.1
NMB0026	AE004969.1	92.647	68	4	1	271	338	2091140	2091206	4.03e-21	97.1
NMB0026	AE004969.1	91.045	67	6	0	272	338	1459147	1459081	1.87e-19	91.6
NMB0026	AE004969.1	91.045	67	6	0	272	338	2091417	2091483	1.87e-19	91.6
NMB0026	AE004969.1	90.000	70	6	1	266	335	1482403	1482471	6.74e-19	89.8
NMB0026	AE004969.1	86.047	86	8	3	148	232	2038516	2038434	6.74e-19	89.8
NMB0026	AE004969.1	88.406	69	8	0	270	338	1466350	1466282	3.14e-17	84.2
NMB0026	AE004969.1	97.368	38	1	0	232	269	2041590	2041553	1.14e-11	65.8
NMB0026	AE004969.1	97.059	34	0	1	268	301	52250	52282	6.84e-09	56.5
NMB0026	AE004969.1	100.000	30	0	0	270	299	154513	154542	6.84e-09	56.5
NMB0026	AE004969.1	94.595	37	1	1	270	306	1065618	1065583	6.84e-09	56.5
NMB0026	AE004969.1	94.595	37	1	1	265	301	1251014	1251049	6.84e-09	56.5
NMB0026	AE004969.1	94.595	37	1	1	270	306	1597880	1597915	6.84e-09	56.5
NMB0026	AE004969.1	92.308	39	2	1	270	308	697887	697850	2.46e-08	54.7
NMB0026	AE004969.1	100.000	29	0	0	271	299	1209279	1209307	2.46e-08	54.7
NMB0026	AE004969.1	100.000	29	0	0	271	299	1490994	1490966	2.46e-08	54.7
NMB0026	AE004969.1	100.000	28	0	0	272	299	141266	141293	8.85e-08	52.8
NMB0026	AE004969.1	100.000	28	0	0	272	299	1102751	1102778	8.85e-08	52.8
NMB0026	AE004969.1	100.000	28	0	0	270	297	1231098	1231071	8.85e-08	52.8
NMB0026	AE004969.1	92.105	38	1	2	272	308	1425255	1425219	8.85e-08	52.8
NMB0026	AE004969.1	100.000	28	0	0	272	299	1482793	1482820	8.85e-08	52.8
NMB0029	AE004969.1	92.557	309	23	0	646	954	2017057	2017365	3.55e-125	444
NMB0030	AE004969.1	93.638	2059	124	5	1	2057	2019494	2017441	0.0	3070
NMB0031	AE004969.1	96.085	1839	72	0	1	1839	2021448	2019610	0.0	2998
NMB0032	AE004969.1	95.076	528	20	3	1	528	2021721	2022242	0.0	826
NMB0033	AE004969.1	95.393	1324	61	0	1	1324	2023850	2022527	0.0	2108
NMB0034	AE004969.1	95.952	840	32	2	3	840	2024064	2024903	0.0	1362
NMB0035	AE004969.1	95.801	1167	49	0	1	1167	2024900	2026066	0.0	1884
NMB0036	AE004969.1	95.656	1266	55	0	1	1266	2026373	2027638	0.0	2034
NMB0037	AE004969.1	96.667	330	11	0	1	330	2028039	2027710	2.43e-157	549
NMB0038	AE004969.1	92.711	1372	98	2	1	1371	2029484	2028114	0.0	1978
NMB0039	AE004969.1	95.985	274	9	2	1	273	2029811	2029539	9.63e-126	444
NMB0040	AE004969.1	94.545	715	35	4	1	714	2030515	2029804	0.0	1101
NMB0041	AE004969.1	97.505	1002	25	0	1	1002	2030574	2031575	0.0	1712
NMB0042	AE004969.1	97.409	849	22	0	1	849	2031669	2032517	0.0	1447
NMB0043	AE004969.1	97.934	484	7	1	1	484	2032543	2033023	0.0	835
NMB0044	AE004969.1	95.985	1569	63	0	1	1569	2034677	2033109	0.0	2549
NMB0045	AE004969.1	94.708	1266	67	0	1	1266	2034823	2036088	0.0	1967
NMB0046	AE004969.1	92.105	190	14	1	24	212	1890772	1890583	1.81e-72	267
NMB0046	AE004969.1	97.170	106	3	0	103	208	1231177	1231072	2.43e-46	180
NMB0046	AE004969.1	92.308	104	8	0	29	132	1887149	1887046	6.85e-37	148
NMB0046	AE004969.1	95.522	67	3	0	142	208	1466390	1466324	1.16e-24	108
NMB0046	AE004969.1	94.286	70	3	1	142	211	1790077	1790009	4.18e-24	106
NMB0046	AE004969.1	84.615	104	15	1	29	131	1209280	1209383	5.41e-23	102
NMB0046	AE004969.1	81.132	106	19	1	28	132	1102750	1102855	1.96e-17	84.2
NMB0046	AE004969.1	78.571	140	18	9	11	143	1886166	1886032	7.05e-17	82.4
NMB0046	AE004969.1	79.167	120	15	8	29	143	52431	52317	1.18e-14	75.0
NMB0046	AE004969.1	79.832	119	11	10	28	137	1459148	1459034	1.18e-14	75.0
NMB0046	AE004969.1	79.808	104	18	3	29	131	141266	141367	4.24e-14	73.1
NMB0046	AE004969.1	78.512	121	18	7	27	143	260217	260333	4.24e-14	73.1
NMB0046	AE004969.1	97.619	42	1	0	184	225	1886303	1886262	4.24e-14	73.1
NMB0046	AE004969.1	97.500	40	1	0	184	223	738796	738757	5.49e-13	69.4
NMB0046	AE004969.1	95.238	42	2	0	102	143	1209083	1209124	1.97e-12	67.6
NMB0046	AE004969.1	95.349	43	1	1	184	225	1787210	1787168	1.97e-12	67.6
NMB0046	AE004969.1	97.297	37	1	0	184	220	68407	68371	2.55e-11	63.9
NMB0046	AE004969.1	95.122	41	0	2	181	220	1672657	1672618	2.55e-11	63.9
NMB0046	AE004969.1	78.095	105	18	5	30	132	141367	141266	9.19e-11	62.1
NMB0046	AE004969.1	100.000	33	0	0	28	60	1036578	1036546	9.19e-11	62.1
NMB0046	AE004969.1	91.304	46	2	2	95	139	2038566	2038522	9.19e-11	62.1
NMB0046	AE004969.1	100.000	32	0	0	28	59	1482792	1482823	3.30e-10	60.2
NMB0046	AE004969.1	100.000	32	0	0	105	136	1732642	1732673	3.30e-10	60.2
NMB0046	AE004969.1	94.737	38	1	1	107	143	52207	52170	1.19e-09	58.4
NMB0046	AE004969.1	94.737	38	0	2	25	62	103330	103295	1.19e-09	58.4
NMB0046	AE004969.1	92.683	41	2	1	27	66	1458909	1458949	1.19e-09	58.4
NMB0046	AE004969.1	100.000	31	0	0	25	55	1709042	1709012	1.19e-09	58.4
NMB0046	AE004969.1	88.000	50	4	2	95	143	2045346	2045298	1.19e-09	58.4
NMB0046	AE004969.1	89.583	48	2	2	11	56	2091398	2091444	1.19e-09	58.4
NMB0046	AE004969.1	100.000	30	0	0	184	213	130712	130741	4.27e-09	56.5
NMB0046	AE004969.1	100.000	30	0	0	26	55	1708931	1708960	4.27e-09	56.5
NMB0046	AE004969.1	94.595	37	1	1	26	62	1735161	1735196	4.27e-09	56.5
NMB0046	AE004969.1	96.970	33	1	0	184	216	1887149	1887117	4.27e-09	56.5
