reaction	linear_coefficient
CYOX	0.3973367370831308
CYSabcpp	0.08900642630661873
CYSDtex	0.1389563913889379
CYSS	0.4349046055580358
CYSt1pp	0.20258161006942263
CYSt2pp	0.09525431667585334
CYStex	0.1389563913889379
CYTCS	0.024883839552768117
CYTDtex	0.1389563913889379
CYTK1	0.008745429781742853
CYTK2	0.008745429781742853
D_LACtex	0.1389563913889379
DAAD	0.017631739359213763
DADK	0.04730803440337968
DAGK120	0.010389112843247332
DAGK140	0.010389112843247332
DAGK141	0.010389112843247332
DAGK160	0.010389112843247332
DAGK180	0.010389112843247332
DAGK181	0.03917488219414858
DALAtex	0.1389563913889379
DAMPtex	0.1389563913889379
DAPDC	0.034869095730438
DAPE	0.02675489087638273
DAPtex	0.1389563913889379
DASYN120	0.03917488219414858
DASYN140	0.03917488219414858
DASYN141	0.03917488219414858
DASYN160	0.03917488219414858
DASYN161a	0.03917488219414858
DASYN180	0.03917488219414858
DASYN181	0.03917488219414858
DATPHs	0.026540507762563715
DB4PS	0.025016471038999025
DBTS	0.0026396445763270707
DCAtex	0.1389563913889379
DCMPtex	0.1389563913889379
DCTPD	0.01869279124906104
DDCAtexi	0.026540507762563715
DDGLCNtex	0.1389563913889379
DDPA	0.058084342659641054
DDPGALA	0.05474013447110456
DGK1	0.054223819042562814
DGMPtex	0.1389563913889379
DGSNtex	0.1389563913889379
DHAD1	0.06996433435489534
DHAD2	0.06996433435489534
DHAPtex	0.1389563913889379
DHAtex	0.1389563913889379
DHDPRy	0.033007518084411304
DHDPS	0.05883750002788086
DHFR	0.006495431354611357
DHFS	0.0493732961175467
DHNPA2	0.003894906856726747
DHORD2	0.03290330763094416
DHORTS	0.007580167438428436
DHPPDA2	0.01705384502635052
DHPS2	0.012402269330680777
DHPS3	0.012402269330680777
DHPTDCs	0.026540507762563715
DHPTPE	0.003894906856726747
DHQS	0.03935961890711306
DHQTi	0.008977534882646944
DIMPtex	0.1389563913889379
DINStex	0.1389563913889379
DLACt2pp	0.09386642290922276
DM_4HBA	0.026540507762563715
DM_5DRIB	0.026540507762563715
DM_AMOB	0.026540507762563715
DM_BIOMASS	0.026540507762563715
DM_BV	0.026540507762563715
DM_HMFURN	0.026540507762563715
DM_PAP	0.026540507762563715
DM_UREA	0.026540507762563715
DMATT	0.018313844145544156
DMPPS	0.05438960840035144
DMQMT	0.01365753161108045
DMSOtex	0.1389563913889379
DMStex	0.1389563913889379
DNMPPA	0.03737488345244338
DNTPPA	0.011705954027968505
DOPAtex	0.1389563913889379
DPCOAK	0.00864121932827571
DPR	0.026540507762563715
DSBDR	0.2407510570711607
DSERDHr	0.027432258823919163
DSERtex	0.1389563913889379
DTMPK	0.01005753412767006
DTMPtex	0.1389563913889379
DUMPtex	0.1389563913889379
DUTPDP	0.03129278244099741
DXPRIi	0.055625923325575276
DXPS	0.11272851498677564
E4PD	0.026540507762563715
EAR100x	0.12667850523499088
EAR120x	0.12667850523499088
EAR121x	0.12667850523499088
EAR140x	0.12667850523499088
EAR141x	0.12667850523499088
EAR160x	0.12667850523499088
EAR161a	0.12667850523499088
EAR161x	0.12667850523499088
EAR180x	0.12667850523499088
EAR181x	0.12667850523499088
EAR40x	0.12667850523499088
EAR60x	0.12667850523499088
EAR80x	0.12667850523499088
EDA	0.05474013447110456
EDD	0.14730743818269124
EDTXS1	0.5761855594267178
EDTXS2	0.5761855594267178
ENO	0.29149207423207135
ETHAtex	0.1389563913889379
ETHSO3tex	0.1389563913889379
ETOHt2rpp	0.026540507762563715
ETOHtex	0.1389563913889379
EX_15dap_e_	0.026540507762563715
EX_1p3h5c_e_	0.026540507762563715
EX_2ddglcn_e_	0.026540507762563715
EX_34dhpac_e_	0.026540507762563715
EX_3amp_e_	0.026540507762563715
EX_3cmp_e_	0.026540507762563715
EX_3hcinnm_e_	0.026540507762563715
EX_3hpppn_e_	0.026540507762563715
EX_3ump_e_	0.026540507762563715
EX_4abut_e_	0.026540507762563715
EX_4hoxpacd_e_	0.026540507762563715
EX_5dglcn_e_	0.026540507762563715
EX_ac_e_	0.026540507762563715
EX_acac_e_	0.026540507762563715
EX_acgal_e_	0.026540507762563715
EX_acgam_e_	0.026540507762563715
EX_acgam1p_e_	0.026540507762563715
EX_acmana_e_	0.026540507762563715
EX_acmum_e_	0.026540507762563715
EX_acser_e_	0.026540507762563715
EX_ade_e_	0.026540507762563715
EX_agm_e_	0.026540507762563715
EX_akg_e_	0.026540507762563715
EX_ala_B_e_	0.026540507762563715
EX_ala_D_e_	0.026540507762563715
EX_ala_L_e_	0.026540507762563715
EX_alaala_e_	0.026540507762563715
EX_all_D_e_	0.026540507762563715
EX_alltn_e_	0.026540507762563715
EX_amp_e_	0.026540507762563715
EX_anhgm_e_	0.026540507762563715
EX_arab_L_e_	0.026540507762563715
EX_arg_L_e_	0.026540507762563715
EX_ascb_L_e_	0.026540507762563715
EX_asn_L_e_	0.026540507762563715
EX_aso3_e_	0.026540507762563715
EX_asp_L_e_	0.026540507762563715
EX_but_e_	0.026540507762563715
EX_butso3_e_	0.026540507762563715
EX_ca2_e_	0.026540507762563715
EX_cd2_e_	0.026540507762563715
EX_cgly_e_	0.026540507762563715
EX_chol_e_	0.026540507762563715
EX_cit_e_	0.026540507762563715
EX_cl_e_	0.026540507762563715
EX_cmp_e_	0.026540507762563715
EX_co_e_	0.026540507762563715
EX_co2_e_	0.026540507762563715
EX_cobalt2_e_	0.026540507762563715
EX_colipa_e_	0.026540507762563715
EX_crn_e_	0.026540507762563715
EX_csn_e_	0.026540507762563715
EX_cu_e_	0.026540507762563715
EX_cu2_e_	0.026540507762563715
EX_cyan_e_	0.026540507762563715
EX_cynt_e_	0.026540507762563715
EX_cys_D_e_	0.026540507762563715
EX_cys_L_e_	0.026540507762563715
EX_cytd_e_	0.026540507762563715
EX_damp_e_	0.026540507762563715
EX_dca_e_	0.026540507762563715
EX_dcmp_e_	0.026540507762563715
EX_ddca_e_	0.026540507762563715
EX_dgmp_e_	0.026540507762563715
EX_dgsn_e_	0.026540507762563715
EX_dha_e_	0.026540507762563715
EX_dhap_e_	0.026540507762563715
EX_dimp_e_	0.026540507762563715
EX_din_e_	0.026540507762563715
EX_dms_e_	0.026540507762563715
EX_dmso_e_	0.026540507762563715
EX_dopa_e_	0.026540507762563715
EX_dtmp_e_	0.026540507762563715
EX_dump_e_	0.026540507762563715
EX_e4hglu_e_	0.026540507762563715
EX_enlipa_e_	0.026540507762563715
EX_etha_e_	0.026540507762563715
EX_ethso3_e_	0.026540507762563715
EX_etoh_e_	0.026540507762563715
EX_f6p_e_	0.026540507762563715
EX_fald_e_	0.026540507762563715
EX_fe2_e_	0.026540507762563715
EX_fe3_e_	0.026540507762563715
EX_for_e_	0.026540507762563715
EX_fru_e_	0.026540507762563715
EX_frulys_e_	0.026540507762563715
EX_fruur_e_	0.026540507762563715
EX_fuc_L_e_	0.026540507762563715
EX_fum_e_	0.026540507762563715
EX_g1p_e_	0.026540507762563715
EX_g3pc_e_	0.026540507762563715
EX_g3pe_e_	0.026540507762563715
EX_g3pg_e_	0.026540507762563715
EX_g3pi_e_	0.026540507762563715
EX_g3ps_e_	0.026540507762563715
EX_g6p_e_	0.026540507762563715
EX_gal_bD_e_	0.026540507762563715
EX_gal_e_	0.026540507762563715
EX_gal1p_e_	0.026540507762563715
EX_galct_D_e_	0.026540507762563715
EX_galctn_D_e_	0.026540507762563715
EX_galctn_L_e_	0.026540507762563715
EX_galt_e_	0.026540507762563715
EX_galur_e_	0.026540507762563715
EX_gam_e_	0.026540507762563715
EX_gam6p_e_	0.026540507762563715
EX_gbbtn_e_	0.026540507762563715
EX_gdp_e_	0.026540507762563715
EX_glc_D_e_	0.026540507762563715
EX_glcr_e_	0.026540507762563715
EX_glcur_e_	0.026540507762563715
EX_glcur1p_e_	0.026540507762563715
EX_gln_L_e_	0.026540507762563715
EX_glu_L_e_	0.026540507762563715
EX_gly_e_	0.026540507762563715
EX_glyald_e_	0.026540507762563715
EX_glyb_e_	0.026540507762563715
EX_glyc_e_	0.026540507762563715
EX_glyc_R_e_	0.026540507762563715
EX_glyc2p_e_	0.026540507762563715
EX_glyc3p_e_	0.026540507762563715
EX_glyclt_e_	0.026540507762563715
EX_gmp_e_	0.026540507762563715
EX_gsn_e_	0.026540507762563715
EX_gthox_e_	0.026540507762563715
EX_gthrd_e_	0.026540507762563715
EX_gtp_e_	0.026540507762563715
EX_gua_e_	0.026540507762563715
EX_h_e_	0.026540507762563715
EX_h2_e_	0.026540507762563715
EX_h2o_e_	0.026540507762563715
EX_h2o2_e_	0.026540507762563715
EX_h2s_e_	0.026540507762563715
EX_hdca_e_	0.026540507762563715
EX_hdcea_e_	0.026540507762563715
EX_Hg_e_	0.026540507762563715
EX_hg2_e_	0.026540507762563715
EX_HgFe3_e_	0.026540507762563715
EX_his_L_e_	0.026540507762563715
EX_hom_L_e_	0.026540507762563715
EX_hxa_e_	0.026540507762563715
EX_hxan_e_	0.026540507762563715
EX_idon_L_e_	0.026540507762563715
EX_ile_L_e_	0.026540507762563715
EX_imp_e_	0.026540507762563715
EX_indole_e_	0.026540507762563715
EX_inost_e_	0.026540507762563715
EX_isetac_e_	0.026540507762563715
EX_k_e_	0.026540507762563715
EX_lac_D_e_	0.026540507762563715
EX_lac_L_e_	0.026540507762563715
EX_LalaDgluMdap_e_	0.026540507762563715
EX_LalaDgluMdapDala_e_	0.026540507762563715
EX_lcts_e_	0.026540507762563715
EX_leu_L_e_	0.026540507762563715
EX_Lf_e_	0.026540507762563715
EX_LfFe3_e_	0.026540507762563715
EX_lipa_e_	0.026540507762563715
EX_lys_L_e_	0.026540507762563715
EX_lyx_L_e_	0.026540507762563715
EX_mal_D_e_	0.026540507762563715
EX_mal_L_e_	0.026540507762563715
EX_malt_e_	0.026540507762563715
EX_man_e_	0.026540507762563715
EX_man6p_e_	0.026540507762563715
EX_manglyc_e_	0.026540507762563715
EX_melib_e_	0.026540507762563715
EX_met_D_e_	0.026540507762563715
EX_met_L_e_	0.026540507762563715
EX_metsox_R_L_e_	0.026540507762563715
EX_metsox_S_L_e_	0.026540507762563715
EX_mg2_e_	0.026540507762563715
EX_mmet_e_	0.026540507762563715
EX_mn2_e_	0.026540507762563715
EX_mnl_e_	0.026540507762563715
EX_mobd_e_	0.026540507762563715
EX_mso3_e_	0.026540507762563715
EX_n2o_e_	0.026540507762563715
EX_na1_e_	0.026540507762563715
EX_nac_e_	0.026540507762563715
EX_nh4_e_	0.026540507762563715
EX_ni2_e_	0.026540507762563715
EX_nmn_e_	0.026540507762563715
EX_no_e_	0.026540507762563715
EX_no2_e_	0.026540507762563715
EX_no3_e_	0.026540507762563715
EX_o2_e_	0.026540507762563715
EX_o2s_e_	0.026540507762563715
EX_oaa_e_	0.026540507762563715
EX_ocdca_e_	0.026540507762563715
EX_ocdcea_e_	0.026540507762563715
EX_octa_e_	0.026540507762563715
EX_orn_e_	0.026540507762563715
EX_orot_e_	0.026540507762563715
EX_pacald_e_	0.026540507762563715
EX_peamn_e_	0.026540507762563715
EX_phe_L_e_	0.026540507762563715
EX_pheme_e_	0.026540507762563715
EX_pi_e_	0.026540507762563715
EX_pnto_R_e_	0.026540507762563715
EX_ppa_e_	0.026540507762563715
EX_ppal_e_	0.026540507762563715
EX_pppn_e_	0.026540507762563715
EX_ppt_e_	0.026540507762563715
EX_pro_L_e_	0.026540507762563715
EX_progly_e_	0.026540507762563715
EX_psclys_e_	0.026540507762563715
EX_pser_L_e_	0.026540507762563715
EX_ptrc_e_	0.026540507762563715
EX_pyr_e_	0.026540507762563715
EX_r5p_e_	0.026540507762563715
EX_rib_D_e_	0.026540507762563715
EX_rmn_e_	0.026540507762563715
EX_sbt_D_e_	0.026540507762563715
EX_ser_D_e_	0.026540507762563715
EX_ser_L_e_	0.026540507762563715
EX_skm_e_	0.026540507762563715
EX_so2_e_	0.026540507762563715
EX_so3_e_	0.026540507762563715
EX_so4_e_	0.026540507762563715
EX_spmd_e_	0.026540507762563715
EX_succ_e_	0.026540507762563715
EX_sucr_e_	0.026540507762563715
EX_sulfac_e_	0.026540507762563715
EX_tartr_L_e_	0.026540507762563715
EX_taur_e_	0.026540507762563715
EX_tcynt_e_	0.026540507762563715
EX_Tf_e_	0.026540507762563715
EX_TfFe3_e_	0.026540507762563715
EX_thm_e_	0.026540507762563715
EX_thr_L_e_	0.026540507762563715
EX_thrp_e_	0.026540507762563715
EX_thym_e_	0.026540507762563715
EX_thymd_e_	0.026540507762563715
EX_tma_e_	0.026540507762563715
EX_tmao_e_	0.026540507762563715
EX_tre_e_	0.026540507762563715
EX_trp_L_e_	0.026540507762563715
EX_tsul_e_	0.026540507762563715
EX_ttdca_e_	0.026540507762563715
EX_ttdcea_e_	0.026540507762563715
EX_tungs_e_	0.026540507762563715
EX_tym_e_	0.026540507762563715
EX_tyr_L_e_	0.026540507762563715
EX_tyrp_e_	0.026540507762563715
EX_uacgam_e_	0.026540507762563715
EX_udpacgal_e_	0.026540507762563715
EX_udpg_e_	0.026540507762563715
EX_udpgal_e_	0.026540507762563715
EX_udpglcur_e_	0.026540507762563715
EX_ump_e_	0.026540507762563715
EX_ura_e_	0.026540507762563715
EX_urea_e_	0.026540507762563715
EX_val_L_e_	0.026540507762563715
EX_xan_e_	0.026540507762563715
EX_xmp_e_	0.026540507762563715
EX_xtsn_e_	0.026540507762563715
EX_xyl_D_e_	0.026540507762563715
EX_xylu_L_e_	0.026540507762563715
EX_zn2_e_	0.026540507762563715
F6PP	0.009564902893098113
F6Ptex	0.1389563913889379
FACOAL100t2pp	0.032486465817075594
FACOAL120t2pp	0.032486465817075594
FACOAL140t2pp	0.032486465817075594
FACOAL141t2pp	0.032486465817075594
FACOAL160t2pp	0.032486465817075594
FACOAL161t2pp	0.032486465817075594
FACOAL180t2pp	0.032486465817075594
FACOAL181t2pp	0.032486465817075594
FACOAL60t2pp	0.032486465817075594
FACOAL80t2pp	0.032486465817075594
FALDtex	0.1389563913889379
FALDtpp	0.026540507762563715
FALGTHLs	0.026540507762563715
FBA	0.12684903143157347
FBP	0.052670135918143575
FCLT	0.026540507762563715
FE2tex	0.1389563913889379
FE3abcpp1	0.5830681861943431
FE3Ri	0.026540507762563715
FE3tex	0.1389563913889379
FEROpp	0.12113640384605648
FMNAT	0.04010330259776495
FORtex	0.1389563913889379
FORtpp	0.058638552798534506
FRULYStex	0.1389563913889379
FRUtex	0.1389563913889379
FRUURtex	0.1389563913889379
FUCtex	0.1389563913889379
FUM	0.10236431170558886
FUMR	0.08533537624129892
Fumt1pp	0.09525431667585334
FUMtex	0.1389563913889379
G1PACT	0.030255414745119943
G1Ptex	0.1389563913889379
G1PTT	0.0068033258762188265
G1SAT	0.07695117157598788
G3PAT120	0.013614900061934802
G3PAT140	0.013614900061934802
G3PAT141	0.026540507762563715
G3PAT160	0.013614900061934802
G3PAT161ab	0.026540507762563715
G3PAT180	0.013614900061934802
G3PAT181	0.013614900061934802
G3PCtex	0.1389563913889379
G3PD2	0.09492273796027606
G3PEtex	0.1389563913889379
G3PGtex	0.1389563913889379
G3PItex	0.1389563913889379
G3PStex	0.1389563913889379
G5SADs	0.026540507762563715
G5SD	0.013145953021332658
G6PDH2r	0.19327845867808316
G6PP	0.009564902893098113
G6Ptex	0.1389563913889379
GAL1Ptex	0.1389563913889379
GALBDtex	0.1389563913889379
GALCTNLtex	0.1389563913889379
GALCTNtex	0.1389563913889379
GALCTtex	0.1389563913889379
GALT1	0.026844890813467987
GALT2	0.023960155987945715
GALt2pp	0.29448101951106076
GALtex	0.1389563913889379
GALTtex	0.1389563913889379
GALUi	0.0472938238869978
GALURtex	0.1389563913889379
GAMAN6Ptex	0.1389563913889379
GAMtex	0.1389563913889379
GAPD1	0.02567015479256565
GAPD2	0.1837289916694577
GARFT1	0.010275428712192268
GARFT2	0.010275428712192268
GART	0.010275428712192268
GBBTNtex	0.1389563913889379
GCALDD	0.026540507762563715
GDPDPK	0.18777898883829436
GDPMNP	0.026540507762563715
GDPtex	0.1389563913889379
GF6PTA	0.0770222241578973
GGGABADr	0.05152855776879898
GGPTRCO	0.011975953839224283
GHMT2r	0.09832852505313405
GK1	0.054223819042562814
GLCNt2rpp	0.18216109802865657
GLCRtex	0.1389563913889379
GLCtex	0.1389563913889379
GLCtpp	0.29448101951106076
GLCTR1	0.014031741875803373
GLCUR1Ptex	0.1389563913889379
GLCURtex	0.1389563913889379
GLNabcpp	0.16990215922988539
GLNS	0.16429847893662947
GLNt1pp	0.20258161006942263
GLNt2pp	0.09525431667585334
GLNtex	0.1389563913889379
GLU5K	0.026540507762563715
GLUabcpp	0.16990215922988539
GLUCYS	0.046526456002376114
GLUDy1	0.47680194469062115
GLUPRT	0.09121379318460458
GLUR	0.01219384842374649
GLUt1pp	0.20258161006942263
GLUt2pp	0.17441162976173633
GLUtex	0.1389563913889379
GLUTRR	0.08742905898822971
GLUTRS	0.0796843275601034
GLYabcpp	0.16990215922988539
GLYALDtex	0.1389563913889379
GLYBt2pp	0.009721218573298827
GLYBtex	0.1389563913889379
GLYC2Ptex	0.1389563913889379
GLYC3Ptex	0.1389563913889379
GLYCAtex	0.1389563913889379
GLYCL	0.41293041039285056
GLYCLTDx	0.05106434756699079
GLYCLTDy	0.003174907360044669
GLYCLTt2rpp	0.09386642290922276
GLYCLTtex	0.1389563913889379
GLYCtex	0.1389563913889379
GLYCtpp	0.026540507762563715
GLYOX	0.008901745461943566
GLYt1pp	0.20258161006942263
GLYt2pp	0.20258161006942263
GLYtex	0.1389563913889379
GMHEPAT	0.028606994844821494
GMHEPK	0.028606994844821494
GMHEPPA	0.024059629602618895
GMPS2	0.21731317871864142
GMPtex	0.1389563913889379
GNAT1	0.024736997550155324
GNAT2	0.012980163663544025
GND	0.14041060089868396
GNK	0.005889115988984344
GRTT	0.018313844145544156
GSNtex	0.1389563913889379
GTHOXtex	0.1389563913889379
GTHRDtex	0.1389563913889379
GTHS	0.029615941507935197
GTPCI	0.03057751978310929
GTPCII2	0.025461733885631367
GTPDPDP	0.04124014390831559
GTPDPK	0.05719855380517034
GTPHs	0.026540507762563715
GTPtex	0.1389563913889379
GUAPRT	0.021080158001217403
GUAt2pp	0.021705420722020263
GUAtex	0.1389563913889379
DDPGA	0.05474013447110456
H2O2tex	0.1389563913889379
H2Otex	0.026540507762563715
H2Otpp	0.026540507762563715
H2SO	0.026540507762563715
H2St1pp	0.026540507762563715
H2Stex	0.1389563913889379
H2tex	0.1389563913889379
H2tpp	0.026540507762563715
HBZOPT	0.0318043610307452
HCINNMtex	0.1389563913889379
HCO3E	0.01575121435801123
HDCAtexi	0.026540507762563715
HDCEAtexi	0.026540507762563715
HEPT1	0.052068557391310534
HEPT2	0.031534361219489424
HEX1	0.1079300972884931
HG2tex	0.1389563913889379
HGFE	0.008243324869582984
EHGLAT	0.06931538744012268
Hgtpp	0.009427534568073243
HISabcpp	0.16990215922988539
HISt1pp	0.20258161006942263
HISt2pp	0.09525431667585334
HISTD	0.06277381306566249
HIStex	0.1389563913889379
HISTP	0.026540507762563715
HMBS	0.05519487099532482
HMPK1	0.026413838483217537
HOMtex	0.1389563913889379
HPPK2	0.004254906605067786
HPPPNtex	0.1389563913889379
HPYRRx	0.003174907360044669
HPYRRy	0.003174907360044669
HSDy	0.052542241270706634
HSK	0.02739910095236143
HSST	0.026540507762563715
HSTA	0.03678277860319825
HSTPT	0.03136383502290682
Htex	0.1389563913889379
HXAtex	0.1389563913889379
HXPRT	0.021080158001217403
HYXNtex	0.1389563913889379
HYXNtpp	0.021705420722020263
